Ticker,Entry_Date,Exit_Date,Entry_Price,Exit_Price,Return_Pct,Reason,Days_Held,TP_Price,SL_Price
1760,2022-11-01,2022-11-22,137.19,151.77,0.0987,⚪ 時間到期,15,171.13,115.97
3533,2022-11-02,2022-11-23,718.5,801.31,0.1076,⚪ 時間到期,15,850.86,635.78
2201,2022-11-16,2022-11-23,46.35,52.6,0.127,🟢 停利,5,52.6,42.45
2408,2022-11-04,2022-11-25,53.81,57.72,0.0653,⚪ 時間到期,15,61.7,48.88
3481,2022-11-07,2022-11-28,12.48,11.93,-0.0505,⚪ 時間到期,15,14.62,11.14
6770,2022-11-07,2022-11-28,32.05,31.97,-0.0094,⚪ 時間到期,15,36.55,29.24
2201,2022-11-23,2022-11-28,50.29,57.13,0.1283,🟢 停利,3,57.13,46.01
1760,2022-11-22,2022-11-29,163.89,147.1,-0.1086,🔴 停損,5,190.75,147.1
2379,2022-11-25,2022-11-29,299.27,268.16,-0.1101,🔴 停損,2,340.23,273.67
2201,2022-11-28,2022-11-29,55.59,63.36,0.132,🟢 停利,1,63.36,50.73
3037,2022-11-10,2022-12-01,131.82,147.4,0.1105,⚪ 時間到期,15,156.41,116.46
2383,2022-11-11,2022-12-02,166.82,180.38,0.0739,⚪ 時間到期,15,196.74,148.12
1605,2022-11-15,2022-12-06,40.85,43.37,0.0544,⚪ 時間到期,15,46.42,37.36
5871,2022-11-29,2022-12-06,156.8,179.07,0.1342,🟢 停利,5,179.07,142.88
3443,2022-11-18,2022-12-09,709.2,764.32,0.0704,⚪ 時間到期,15,827.89,635.02
2327,2022-11-23,2022-12-14,88.01,92.39,0.0426,⚪ 時間到期,15,98.88,81.21
1760,2022-12-06,2022-12-14,170.33,149.87,-0.1262,🔴 停損,6,203.08,149.87
2454,2022-12-01,2022-12-15,605.37,559.61,-0.0819,🔴 停損,10,678.59,559.61
3661,2022-11-28,2022-12-19,856.59,863.54,0.0012,⚪ 時間到期,15,1008.22,761.82
2330,2022-11-28,2022-12-19,455.64,439.44,-0.0422,⚪ 時間到期,15,502.56,426.31
2201,2022-11-29,2022-12-20,59.15,56.08,-0.0584,⚪ 時間到期,15,67.61,53.87
2379,2022-11-29,2022-12-20,268.43,248.63,-0.0801,⚪ 時間到期,15,310.17,242.34
3711,2022-12-02,2022-12-20,85.98,81.26,-0.0614,🔴 停損,12,93.42,81.33
3533,2022-12-14,2022-12-20,814.98,762.77,-0.0705,🔴 停損,4,898.5,762.77
5871,2022-12-06,2022-12-27,174.68,182.4,0.0371,⚪ 時間到期,15,197.87,160.19
3443,2022-12-09,2022-12-28,741.96,659.39,-0.1174,🔴 停損,13,870.95,661.34
1760,2022-12-14,2023-01-05,156.06,156.82,-0.002,⚪ 時間到期,15,196.35,130.88
2606,2022-12-15,2023-01-06,39.53,37.78,-0.0509,⚪ 時間到期,15,44.77,36.26
1519,2023-01-05,2023-01-06,47.58,43.15,-0.0992,🔴 停損,1,54.65,43.15
2637,2022-12-19,2023-01-10,48.93,45.55,-0.0755,⚪ 時間到期,15,55.53,44.81
1605,2022-12-19,2023-01-10,43.41,42.38,-0.0304,⚪ 時間到期,15,49.12,39.84
2201,2022-12-20,2023-01-11,59.43,60.74,0.0151,⚪ 時間到期,15,71.34,51.98
2603,2022-12-20,2023-01-11,68.03,65.66,-0.0415,⚪ 時間到期,15,77.64,62.03
2610,2022-12-20,2023-01-11,17.48,17.6,0.0,⚪ 時間到期,15,19.47,16.23
2634,2022-12-20,2023-01-11,31.92,32.39,0.008,⚪ 時間到期,15,37.01,28.73
2615,2022-12-27,2023-01-12,69.37,62.67,-0.1028,🔴 停損,11,80.1,62.67
1519,2023-01-06,2023-01-12,45.26,40.82,-0.1041,🔴 停損,4,52.35,40.82
5871,2022-12-28,2023-01-30,180.92,202.2,0.1099,🟢 停利,14,202.2,167.63
2201,2023-01-30,2023-02-01,67.66,75.88,0.1138,🟢 停利,2,75.88,62.52
8454,2023-01-06,2023-02-08,532.14,557.86,0.0412,⚪ 時間到期,15,609.58,483.74
3034,2023-01-10,2023-02-08,284.91,321.49,0.1207,🟢 停利,13,321.49,262.04
6415,2023-01-10,2023-02-08,520.28,614.03,0.1721,🟢 停利,13,614.03,461.69
2379,2023-01-11,2023-02-08,281.02,312.09,0.103,🟢 停利,12,312.09,261.61
2376,2023-01-11,2023-02-13,105.63,108.29,0.0182,⚪ 時間到期,15,121.85,95.49
2327,2023-01-11,2023-02-13,102.0,98.09,-0.0448,⚪ 時間到期,15,112.95,95.15
2002,2023-01-11,2023-02-13,28.99,29.43,0.0082,⚪ 時間到期,15,31.42,27.47
1519,2023-01-12,2023-02-14,41.58,42.73,0.0208,⚪ 時間到期,15,49.06,36.9
3231,2023-01-12,2023-02-14,27.93,29.23,0.0397,⚪ 時間到期,15,29.8,26.76
3443,2023-02-08,2023-02-16,826.75,966.91,0.1615,🟢 停利,6,966.91,739.16
2330,2023-02-13,2023-02-20,512.95,484.18,-0.0625,🔴 停損,5,557.32,485.22
3035,2023-02-08,2023-02-22,185.41,169.86,-0.0901,🔴 停損,10,210.3,169.86
1101,2023-02-14,2023-02-23,33.15,35.22,0.055,🟢 停利,7,35.22,31.86
3443,2023-02-16,2023-02-23,905.77,1070.38,0.1737,🟢 停利,5,1070.38,802.89
1605,2023-02-14,2023-03-02,48.08,44.68,-0.0771,🔴 停損,10,53.52,44.68
6415,2023-02-08,2023-03-03,595.16,579.02,-0.0338,⚪ 時間到期,15,689.79,536.02
2201,2023-02-08,2023-03-03,71.31,71.33,-0.0066,⚪ 時間到期,15,81.74,64.79
3661,2023-02-08,2023-03-03,947.43,944.53,-0.0099,⚪ 時間到期,15,1086.18,860.71
2379,2023-02-13,2023-03-08,305.78,335.85,0.0908,⚪ 時間到期,15,343.27,282.35
2303,2023-02-13,2023-03-08,41.69,43.23,0.0297,⚪ 時間到期,15,45.32,39.43
2637,2023-03-03,2023-03-08,54.24,51.15,-0.0636,🔴 停損,3,59.2,51.15
1519,2023-02-22,2023-03-09,51.97,59.86,0.1438,🟢 停利,9,59.86,47.05
2605,2023-03-08,2023-03-13,23.12,21.31,-0.0848,🔴 停損,3,26.03,21.31
3481,2023-02-20,2023-03-15,14.04,13.69,-0.0319,⚪ 時間到期,15,15.54,13.1
1519,2023-03-09,2023-03-16,58.45,52.38,-0.11,🔴 停損,5,68.16,52.38
3661,2023-03-03,2023-03-17,1001.15,1194.93,0.1854,🟢 停利,10,1194.93,880.03
3443,2023-02-23,2023-03-20,1011.76,1126.27,0.1056,⚪ 時間到期,15,1200.05,894.08
3034,2023-02-23,2023-03-20,337.04,352.7,0.0393,⚪ 時間到期,15,375.76,312.85
6669,2023-03-03,2023-03-22,837.29,956.22,0.1342,🟢 停利,13,956.22,762.96
1504,2023-03-13,2023-03-22,30.16,33.74,0.111,🟢 停利,7,33.74,27.92
2606,2023-03-02,2023-03-23,48.27,44.65,-0.0814,🔴 停損,15,54.07,44.65
2605,2023-03-15,2023-03-23,22.95,20.69,-0.1046,🔴 停損,6,26.56,20.69
1504,2023-03-23,2023-03-24,33.47,38.27,0.1355,🟢 停利,1,38.27,30.47
3231,2023-03-22,2023-03-27,35.44,37.97,0.0641,🟢 停利,3,37.97,33.86
2345,2023-03-08,2023-03-29,286.04,291.45,0.0119,⚪ 時間到期,15,322.4,263.31
2379,2023-03-08,2023-03-29,332.28,329.34,-0.0156,⚪ 時間到期,15,372.72,307.0
6669,2023-03-22,2023-03-30,898.68,1033.62,0.1423,🟢 停利,6,1033.62,814.35
8454,2023-03-29,2023-04-06,673.75,623.34,-0.0811,🔴 停損,3,754.4,623.34
1519,2023-03-16,2023-04-10,54.37,65.71,0.2004,🟢 停利,14,65.71,47.28
6285,2023-04-06,2023-04-10,89.74,84.14,-0.0688,🔴 停損,2,98.7,84.14
3231,2023-03-27,2023-04-11,36.87,40.14,0.0815,🟢 停利,8,40.14,34.82
3661,2023-03-17,2023-04-12,1152.54,1307.51,0.1267,⚪ 時間到期,15,1380.28,1010.2
3017,2023-03-23,2023-04-12,133.6,151.97,0.1298,🟢 停利,11,151.97,122.11
1519,2023-04-10,2023-04-12,64.77,75.88,0.1637,🟢 停利,2,75.71,57.93
3443,2023-03-20,2023-04-13,1108.12,991.5,-0.1114,⚪ 時間到期,15,1378.42,939.18
2449,2023-03-20,2023-04-13,43.83,42.33,-0.0409,⚪ 時間到期,15,47.96,41.25
1504,2023-03-24,2023-04-19,36.35,39.18,0.0707,⚪ 時間到期,15,41.5,33.12
2382,2023-03-29,2023-04-19,75.34,79.81,0.052,🟢 停利,12,79.81,72.55
6285,2023-04-12,2023-04-24,84.59,78.65,-0.0766,🔴 停損,8,94.09,78.65
6669,2023-03-30,2023-04-25,996.56,964.45,-0.0388,⚪ 時間到期,15,1144.3,904.23
2408,2023-04-10,2023-04-25,65.81,61.13,-0.0774,🔴 停損,11,73.29,61.13
3661,2023-04-12,2023-04-25,1299.05,1138.54,-0.1296,🔴 停損,9,1555.87,1138.54
3231,2023-04-11,2023-05-02,40.14,44.92,0.1114,🟢 停利,14,44.92,37.15
3017,2023-04-12,2023-05-04,146.18,171.13,0.1627,🟢 停利,15,171.13,130.59
1519,2023-04-13,2023-05-05,77.64,79.16,0.0126,⚪ 時間到期,15,89.19,70.42
2356,2023-04-13,2023-05-05,29.49,29.09,-0.02,⚪ 時間到期,15,32.66,27.5
2353,2023-05-05,2023-05-08,25.54,24.24,-0.0574,🔴 停損,1,27.42,24.36
2382,2023-04-25,2023-05-09,78.64,85.5,0.0797,🟢 停利,9,84.62,74.91
2634,2023-04-19,2023-05-11,52.45,49.91,-0.0551,⚪ 時間到期,15,60.02,47.72
1504,2023-04-19,2023-05-11,38.87,39.14,-0.0,⚪ 時間到期,15,45.27,34.88
2368,2023-04-25,2023-05-12,95.97,87.39,-0.0956,🔴 停損,12,109.69,87.39
1101,2023-05-08,2023-05-12,35.25,33.52,-0.0556,🔴 停損,4,38.02,33.52
2382,2023-05-11,2023-05-15,85.58,94.28,0.0941,🟢 停利,2,93.95,80.35
2204,2023-04-24,2023-05-16,65.47,68.37,0.0371,⚪ 時間到期,15,72.95,60.8
2376,2023-04-25,2023-05-17,124.54,137.26,0.0946,🟢 停利,15,137.26,116.59
1519,2023-05-05,2023-05-19,79.4,98.6,0.2334,🟢 停利,10,98.6,67.4
2891,2023-05-12,2023-05-19,20.35,21.13,0.0314,🟢 停利,5,21.13,19.86
3231,2023-05-02,2023-05-23,43.32,49.91,0.1443,🟢 停利,15,49.91,39.2
2204,2023-05-16,2023-05-24,65.56,75.81,0.1485,🟢 停利,6,75.81,59.15
3017,2023-05-04,2023-05-25,162.64,192.46,0.1753,🟢 停利,15,189.82,145.65
3037,2023-05-09,2023-05-25,149.4,167.7,0.1148,🟢 停利,12,167.7,137.96
2382,2023-05-15,2023-05-25,94.37,104.17,0.0963,🟢 停利,8,104.17,88.25
2324,2023-05-12,2023-05-26,23.26,24.75,0.0566,🟢 停利,10,24.75,22.33
2376,2023-05-19,2023-05-26,150.37,169.57,0.12,🟢 停利,5,168.06,139.31
3231,2023-05-24,2023-05-26,49.86,57.88,0.1529,🟢 停利,2,57.88,44.85
1519,2023-05-19,2023-05-29,95.95,116.45,0.2053,🟢 停利,6,116.45,83.14
2634,2023-05-11,2023-06-01,51.16,51.11,-0.0078,⚪ 時間到期,15,62.45,44.1
3443,2023-05-25,2023-06-02,1296.02,1525.22,0.1688,🟢 停利,6,1512.61,1160.65
2376,2023-05-26,2023-06-02,169.74,191.31,0.1193,🟢 停利,5,191.31,156.26
3231,2023-05-26,2023-06-02,57.7,66.51,0.1448,🟢 停利,5,66.51,52.19
1519,2023-05-29,2023-06-05,109.54,133.6,0.2113,🟢 停利,5,133.6,94.51
2357,2023-05-17,2023-06-07,248.87,258.48,0.0315,⚪ 時間到期,15,267.85,237.0
2376,2023-06-02,2023-06-07,179.89,206.8,0.1417,🟢 停利,3,206.8,163.07
