Ticker,Entry_Date,Exit_Date,Entry_Price,Exit_Price,Return_Pct,Reason,Days_Held,TP_Price,SL_Price
2357,2023-08-04,2023-08-25,332.34,379.31,0.1335,⚪ 時間到期,15,395.44,362.83
2383,2023-08-10,2023-08-29,411.83,386.94,-0.0669,🟡 移動停利,13,506.23,386.94
2449,2023-08-25,2023-08-29,74.2,69.54,-0.0692,🟡 移動停利,2,85.74,69.54
3044,2023-08-10,2023-08-31,163.01,174.88,0.0655,⚪ 時間到期,15,201.94,163.04
1519,2023-08-14,2023-09-04,167.89,242.49,0.4345,⚪ 時間到期,15,222.78,227.59
2356,2023-08-14,2023-09-04,50.13,51.2,0.0144,⚪ 時間到期,15,69.02,47.45
2458,2023-08-14,2023-09-04,105.39,111.81,0.0537,⚪ 時間到期,15,123.65,94.3
2603,2023-08-14,2023-09-04,82.71,82.24,-0.0124,⚪ 時間到期,15,92.74,78.26
6285,2023-08-14,2023-09-04,107.79,118.13,0.0885,⚪ 時間到期,15,128.78,110.01
2345,2023-08-23,2023-09-08,450.45,442.58,-0.0242,🟡 移動停利,12,538.19,442.58
2368,2023-08-24,2023-09-13,210.61,187.04,-0.118,🟡 移動停利,14,254.13,187.04
2634,2023-09-04,2023-09-15,59.29,54.91,-0.0802,🟡 移動停利,9,67.56,54.91
1519,2023-09-04,2023-09-18,238.69,200.16,-0.1672,🟡 移動停利,10,305.78,200.16
2449,2023-08-29,2023-09-19,71.38,76.0,0.0574,⚪ 時間到期,15,84.54,68.16
3661,2023-08-29,2023-09-19,2373.45,2555.25,0.0692,⚪ 時間到期,15,2903.28,2332.0
2383,2023-09-04,2023-09-19,427.54,384.15,-0.1076,🟡 移動停利,11,523.32,384.15
3035,2023-09-04,2023-09-20,327.62,303.68,-0.0794,🟡 移動停利,12,416.91,303.68
2345,2023-09-08,2023-09-20,449.48,465.24,0.028,🟡 移動停利,8,531.93,465.24
2458,2023-09-13,2023-09-20,121.5,120.24,-0.0172,🟡 移動停利,5,135.86,120.24
3044,2023-08-31,2023-09-21,169.49,177.65,0.041,⚪ 時間到期,15,211.22,175.17
6285,2023-09-04,2023-09-21,117.34,128.13,0.0845,🟡 移動停利,13,136.97,128.13
3661,2023-09-19,2023-09-21,2606.9,2344.35,-0.1069,🔴 停損,2,3024.38,2345.97
2449,2023-09-19,2023-09-21,74.58,69.5,-0.0744,🟡 移動停利,2,87.97,69.5
2454,2023-09-19,2023-09-21,703.05,670.6,-0.0527,🔴 停損,2,754.96,670.6
3034,2023-09-20,2023-09-28,394.34,378.29,-0.0472,🟡 移動停利,6,427.27,378.29
6285,2023-09-21,2023-10-03,133.26,120.43,-0.1025,🔴 停損,7,153.8,120.43
2603,2023-09-21,2023-10-03,89.6,84.91,-0.0588,🔴 停損,7,97.1,84.91
2201,2023-09-20,2023-10-04,79.94,74.8,-0.0707,🟡 移動停利,9,89.58,74.96
6415,2023-09-21,2023-10-04,309.05,288.22,-0.0738,🟡 移動停利,8,368.54,288.22
2204,2023-09-15,2023-10-11,87.6,84.24,-0.0449,⚪ 時間到期,15,102.8,79.78
1519,2023-09-18,2023-10-12,206.33,227.94,0.0972,⚪ 時間到期,15,263.8,213.04
3044,2023-09-21,2023-10-12,186.17,176.79,-0.0569,🟡 移動停利,12,219.38,176.79
2458,2023-09-20,2023-10-16,123.68,120.51,-0.0323,⚪ 時間到期,15,139.6,114.47
2454,2023-09-21,2023-10-17,676.08,740.96,0.0885,⚪ 時間到期,15,731.58,727.83
3661,2023-10-03,2023-10-17,2705.08,2582.36,-0.0519,🟡 移動停利,8,3140.39,2582.36
2637,2023-10-11,2023-10-17,42.39,39.13,-0.0831,🔴 停損,4,47.6,39.13
2368,2023-10-04,2023-10-18,205.8,193.64,-0.0655,🟡 移動停利,8,244.9,193.64
2345,2023-10-12,2023-10-18,517.29,478.19,-0.0819,🟡 移動停利,4,605.36,478.19
3036,2023-09-28,2023-10-19,93.96,101.15,0.0692,🟡 移動停利,12,108.88,101.15
2327,2023-10-04,2023-10-20,100.01,102.94,0.0223,🟡 移動停利,10,107.89,102.94
2886,2023-10-12,2023-10-20,34.58,33.65,-0.0334,🟡 移動停利,6,36.5,33.65
3443,2023-10-16,2023-10-20,1638.58,1547.69,-0.0619,🟡 移動停利,4,1905.74,1547.69
2379,2023-10-17,2023-10-23,391.17,366.01,-0.0707,🟡 移動停利,4,431.54,366.01
2449,2023-10-18,2023-10-23,77.86,78.72,0.0041,🟡 移動停利,3,88.82,78.72
3443,2023-10-20,2023-10-23,1594.82,1416.92,-0.1176,🔴 停損,1,1879.47,1416.92
9910,2023-10-03,2023-10-26,171.33,162.24,-0.0595,⚪ 時間到期,15,196.11,155.84
2303,2023-10-20,2023-10-26,44.09,41.78,-0.0589,🔴 停損,4,47.3,42.08
2886,2023-10-20,2023-10-26,33.77,32.5,-0.0441,🔴 停損,4,35.79,32.5
3711,2023-10-23,2023-10-26,109.84,103.66,-0.0627,🔴 停損,3,119.55,103.77
1519,2023-10-17,2023-10-27,233.43,202.97,-0.1364,🔴 停損,8,282.17,202.97
2449,2023-10-23,2023-10-27,80.59,73.09,-0.0992,🔴 停損,4,92.58,73.09
1519,2023-10-27,2023-10-31,212.39,180.57,-0.1557,🔴 停損,2,263.32,180.57
6285,2023-10-26,2023-11-01,117.34,112.06,-0.0516,🟡 移動停利,4,132.88,112.06
2458,2023-10-26,2023-11-03,125.49,123.32,-0.024,🟡 移動停利,6,140.07,123.32
2454,2023-10-17,2023-11-07,759.69,797.55,0.0427,⚪ 時間到期,15,831.18,754.66
2345,2023-10-18,2023-11-08,479.51,536.13,0.1104,⚪ 時間到期,15,567.09,477.52
3034,2023-11-03,2023-11-08,436.55,422.66,-0.0385,🟡 移動停利,3,475.95,427.65
3036,2023-10-19,2023-11-09,103.4,129.79,0.2467,⚪ 時間到期,15,126.91,124.08
6446,2023-11-08,2023-11-10,327.63,316.51,-0.0405,🟡 移動停利,2,373.67,316.51
3443,2023-10-23,2023-11-13,1492.71,1651.52,0.0988,⚪ 時間到期,15,1778.33,1482.72
3036,2023-11-09,2023-11-13,134.42,116.77,-0.1372,🔴 停損,2,155.61,121.17
6669,2023-10-26,2023-11-16,1557.94,1807.58,0.1523,⚪ 時間到期,15,1866.27,1747.86
2891,2023-10-26,2023-11-16,22.06,24.3,0.094,⚪ 時間到期,15,23.38,23.48
3661,2023-11-08,2023-11-16,2950.56,3007.07,0.0122,🟡 移動停利,6,3498.88,3007.07
2449,2023-10-27,2023-11-17,75.05,79.85,0.0567,⚪ 時間到期,15,86.64,77.2
3036,2023-11-13,2023-11-17,116.88,102.62,-0.128,🔴 停損,4,139.7,102.62
2603,2023-10-31,2023-11-21,84.24,86.83,0.0237,⚪ 時間到期,15,92.58,84.68
6285,2023-11-03,2023-11-24,125.98,125.99,-0.0068,⚪ 時間到期,15,143.7,122.3
6669,2023-11-16,2023-11-27,1853.76,1678.29,-0.1008,🟡 移動停利,7,2210.35,1678.29
2454,2023-11-07,2023-11-28,800.14,846.05,0.0501,⚪ 時間到期,15,884.21,801.59
2385,2023-11-10,2023-12-01,123.98,137.48,0.1013,⚪ 時間到期,15,139.3,128.33
3034,2023-11-13,2023-12-04,436.55,461.24,0.0493,⚪ 時間到期,15,483.4,434.66
2368,2023-11-27,2023-12-05,208.68,202.83,-0.0347,🟡 移動停利,6,245.38,202.83
6415,2023-11-17,2023-12-06,380.18,395.05,0.032,🟡 移動停利,13,446.73,395.05
6446,2023-11-17,2023-12-06,324.48,304.93,-0.0667,🟡 移動停利,13,374.65,304.93
3661,2023-11-16,2023-12-07,3038.92,3305.64,0.0803,⚪ 時間到期,15,3638.25,2935.96
2618,2023-11-16,2023-12-07,27.28,28.82,0.0492,⚪ 時間到期,15,30.49,27.26
2606,2023-12-05,2023-12-07,50.41,46.54,-0.0831,🔴 停損,2,56.33,46.71
1519,2023-12-05,2023-12-11,249.21,274.02,0.092,🟡 移動停利,4,297.06,274.02
2204,2023-11-21,2023-12-12,95.12,110.5,0.1537,⚪ 時間到期,15,107.05,99.5
2204,2023-12-12,2023-12-18,106.18,103.35,-0.0334,🟡 移動停利,4,120.45,103.35
3711,2023-11-28,2023-12-19,117.78,122.8,0.0355,⚪ 時間到期,15,126.09,119.94
2605,2023-12-07,2023-12-19,25.58,24.74,-0.0393,🟡 移動停利,8,29.37,24.74
1519,2023-12-11,2023-12-19,295.33,265.23,-0.1081,🟡 移動停利,6,351.43,265.23
2385,2023-12-01,2023-12-20,135.91,149.45,0.0921,🟡 移動停利,13,154.21,149.45
2408,2023-12-06,2023-12-20,73.97,72.14,-0.0315,🟡 移動停利,10,81.59,72.14
3035,2023-12-04,2023-12-21,377.17,336.92,-0.1128,🔴 停損,13,441.57,336.92
2603,2023-12-19,2023-12-25,109.89,110.93,0.0025,🟡 移動停利,4,120.3,110.93
2609,2023-12-20,2023-12-25,43.25,46.95,0.078,🟡 移動停利,3,47.56,48.08
6415,2023-12-06,2023-12-27,415.01,443.5,0.0614,⚪ 時間到期,15,492.83,394.38
2606,2023-12-07,2023-12-28,46.59,44.98,-0.0411,⚪ 時間到期,15,53.5,43.18
2357,2023-12-07,2023-12-28,359.46,451.86,0.2485,⚪ 時間到期,15,398.77,430.97
2353,2023-12-21,2023-12-29,39.03,47.69,0.2135,🟡 移動停利,6,42.92,47.69
6239,2023-12-18,2024-01-02,134.66,126.52,-0.0669,🟡 移動停利,10,149.66,126.52
2324,2023-12-25,2024-01-03,32.8,34.28,0.0379,🟡 移動停利,6,36.71,34.28
2357,2023-12-28,2024-01-03,455.99,425.29,-0.0737,🟡 移動停利,3,508.8,425.29
6415,2024-01-02,2024-01-03,490.55,442.1,-0.1049,🔴 停損,1,568.08,442.1
2353,2023-12-29,2024-01-04,48.21,44.49,-0.0835,🟡 移動停利,3,54.51,44.49
2615,2023-12-25,2024-01-09,54.96,50.58,-0.086,🟡 移動停利,10,63.85,50.58
2603,2023-12-27,2024-01-09,114.11,117.1,0.0192,🟡 移動停利,8,128.72,117.1
1519,2023-12-19,2024-01-10,277.53,296.65,0.0616,⚪ 時間到期,15,339.77,257.35
2605,2023-12-19,2024-01-10,25.44,22.77,-0.1112,🟡 移動停利,15,30.12,22.77
2385,2023-12-20,2024-01-11,152.95,155.78,0.0115,⚪ 時間到期,15,173.81,145.3
2324,2024-01-03,2024-01-12,35.1,31.83,-0.0992,🔴 停損,7,40.32,31.83
2357,2024-01-03,2024-01-16,439.44,403.85,-0.0873,🔴 停損,9,496.39,403.85
2353,2024-01-04,2024-01-16,44.73,40.73,-0.0958,🟡 移動停利,8,52.07,40.73
2356,2023-12-28,2024-01-19,49.01,48.58,-0.0154,⚪ 時間到期,15,57.5,44.68
6415,2024-01-11,2024-01-19,442.48,389.79,-0.1251,🔴 停損,6,526.77,389.79
6239,2024-01-03,2024-01-24,122.84,128.17,0.0363,⚪ 時間到期,15,144.29,120.21
3036,2024-01-16,2024-01-26,115.2,135.18,0.1654,🟡 移動停利,8,132.74,135.18
2603,2024-01-09,2024-01-30,117.93,115.9,-0.0239,⚪ 時間到期,15,136.68,111.46
2609,2024-01-09,2024-01-30,46.56,42.17,-0.1006,⚪ 時間到期,15,55.65,40.88
3481,2024-01-10,2024-01-31,14.18,15.65,0.0961,⚪ 時間到期,15,15.86,15.41
1519,2024-01-10,2024-01-31,290.07,358.89,0.2288,⚪ 時間到期,15,351.91,300.84
3035,2024-01-12,2024-02-01,404.11,397.58,-0.0229,🟡 移動停利,14,456.97,397.58
3036,2024-01-26,2024-02-05,139.89,155.05,0.1008,🟡 移動停利,6,165.1,155.05
2353,2024-01-16,2024-02-15,41.08,40.95,-0.01,⚪ 時間到期,15,50.25,37.53
3661,2024-01-19,2024-02-16,3686.97,4068.9,0.096,🟡 移動停利,13,4137.2,4068.9
6669,2024-01-24,2024-02-16,2208.73,2250.24,0.0118,🟡 移動停利,10,2532.81,2250.24
3017,2024-01-19,2024-02-19,335.42,498.28,0.4754,🟡 移動停利,14,392.54,498.28
3231,2024-01-30,2024-02-19,111.99,118.01,0.0466,🟡 移動停利,7,126.91,118.13
2376,2024-02-01,2024-02-19,289.25,346.08,0.1883,🟡 移動停利,5,329.63,346.08
3036,2024-02-05,2024-02-19,160.0,145.23,-0.0985,🟡 移動停利,3,192.7,145.8
2383,2024-01-31,2024-02-20,452.66,492.51,0.0806,🟡 移動停利,7,514.05,492.51
2368,2024-02-16,2024-02-20,265.42,247.56,-0.0737,🟡 移動停利,2,305.87,247.56
2376,2024-02-19,2024-02-26,348.14,315.26,-0.1006,🟡 移動停利,5,401.69,315.26
2356,2024-02-15,2024-02-27,55.28,51.08,-0.0823,🔴 停損,8,62.0,51.08
6669,2024-02-16,2024-02-27,2297.47,2023.51,-0.1253,🔴 停損,7,2735.82,2023.51
3231,2024-02-19,2024-02-27,118.13,106.74,-0.1026,🔴 停損,6,136.35,106.74
1519,2024-01-31,2024-02-29,340.64,422.55,0.232,🟡 移動停利,13,399.16,422.55
6239,2024-01-30,2024-03-01,136.03,141.8,0.0353,⚪ 時間到期,15,152.94,135.32
3017,2024-02-19,2024-03-08,499.2,590.01,0.1738,🟡 移動停利,13,588.27,590.01
2368,2024-02-27,2024-03-08,252.44,238.92,-0.06,🟡 移動停利,7,300.57,238.92
1519,2024-02-29,2024-03-08,424.79,400.92,-0.0626,🟡 移動停利,6,511.44,400.92
6239,2024-03-01,2024-03-11,142.85,153.11,0.0645,🟡 移動停利,6,163.31,153.11
2449,2024-03-08,2024-03-11,112.71,103.18,-0.0908,🔴 停損,1,127.95,103.18
3036,2024-02-19,2024-03-12,145.37,142.03,-0.0297,⚪ 時間到期,15,181.0,138.95
2383,2024-02-20,2024-03-12,493.73,465.73,-0.0632,🟡 移動停利,14,579.44,465.73
2454,2024-03-01,2024-03-12,1075.13,1105.29,0.021,🟡 移動停利,7,1187.42,1105.29
2881,2024-02-20,2024-03-13,56.77,60.07,0.0508,⚪ 時間到期,15,59.21,58.63
2376,2024-02-26,2024-03-13,325.99,317.67,-0.0322,🟡 移動停利,11,388.49,317.67
2379,2024-02-27,2024-03-14,515.08,533.56,0.0288,🟡 移動停利,11,577.81,533.56
3017,2024-03-08,2024-03-14,592.38,570.23,-0.044,🟡 移動停利,4,729.54,577.58
2404,2024-03-11,2024-03-14,352.82,355.87,0.0017,🟡 移動停利,3,392.38,355.87
2603,2024-03-11,2024-03-14,139.38,137.47,-0.0204,🟡 移動停利,3,157.51,137.47
2454,2024-03-13,2024-03-15,1148.96,1046.4,-0.0955,🔴 停損,2,1306.98,1050.2
2404,2024-03-14,2024-03-15,379.16,331.15,-0.1326,🔴 停損,1,430.6,347.01
2603,2024-03-14,2024-03-15,147.03,130.06,-0.1215,🔴 停損,1,166.08,135.13
2883,2024-03-15,2024-03-20,12.84,12.55,-0.0293,🟡 移動停利,3,13.65,12.55
2404,2024-03-15,2024-03-21,331.48,370.5,0.1101,🟡 移動停利,4,389.72,370.5
2385,2024-03-12,2024-03-22,176.81,207.71,0.1667,🟡 移動停利,8,208.14,207.71
6239,2024-03-13,2024-03-22,161.96,174.98,0.073,🟡 移動停利,7,186.69,174.98
2404,2024-03-21,2024-03-26,385.51,334.88,-0.1373,🔴 停損,3,466.53,334.88
1519,2024-03-08,2024-03-27,437.74,610.38,0.3849,🟡 移動停利,13,530.69,610.38
3017,2024-03-14,2024-03-28,570.8,519.71,-0.0957,🟡 移動停利,10,728.44,519.71
1519,2024-03-27,2024-03-28,630.31,554.88,-0.1257,🔴 停損,1,750.99,554.88
3706,2024-03-28,2024-03-29,50.4,45.63,-0.101,🔴 停損,1,58.05,45.63
2449,2024-03-12,2024-04-01,100.5,97.14,-0.0401,🟡 移動停利,14,119.23,97.14
2360,2024-03-12,2024-04-02,250.77,242.01,-0.0415,⚪ 時間到期,15,300.31,224.29
2379,2024-03-14,2024-04-08,544.67,523.81,-0.0449,⚪ 時間到期,15,628.1,504.93
3533,2024-03-15,2024-04-09,1166.32,1556.72,0.3256,⚪ 時間到期,15,1413.1,1340.41
2317,2024-03-22,2024-04-11,135.62,142.01,0.04,🟡 移動停利,12,151.52,142.01
3533,2024-04-09,2024-04-11,1491.36,1423.02,-0.0523,🟡 移動停利,2,1774.05,1423.02
2603,2024-03-20,2024-04-12,137.08,135.03,-0.0217,⚪ 時間到期,15,161.33,123.7
2382,2024-04-01,2024-04-15,272.47,251.92,-0.0817,🟡 移動停利,8,311.57,251.92
6239,2024-03-22,2024-04-16,181.07,162.76,-0.1072,🟡 移動停利,15,214.43,162.76
1519,2024-03-29,2024-04-16,542.11,696.77,0.2765,🟡 移動停利,10,677.18,714.2
3706,2024-04-02,2024-04-16,45.99,40.78,-0.1194,🔴 停損,8,54.33,40.78
3231,2024-04-09,2024-04-16,124.75,111.41,-0.1131,🔴 停損,5,145.05,112.06
1504,2024-04-12,2024-04-16,50.67,51.29,0.0053,🟡 移動停利,2,57.91,51.29
2634,2024-04-15,2024-04-18,54.67,52.03,-0.0548,🟡 移動停利,3,61.51,52.03
2404,2024-03-27,2024-04-19,351.91,362.45,0.0229,⚪ 時間到期,15,444.54,335.85
4938,2024-04-08,2024-04-19,86.64,82.24,-0.0573,🟡 移動停利,9,98.99,82.24
1605,2024-04-16,2024-04-19,37.19,36.67,-0.0206,🟡 移動停利,3,41.24,36.67
3533,2024-04-11,2024-04-22,1462.68,1273.46,-0.1353,🔴 停損,7,1765.43,1273.46
1519,2024-04-16,2024-04-22,697.46,670.8,-0.0448,🟡 移動停利,4,896.8,670.8
3017,2024-04-16,2024-04-22,594.34,587.86,-0.0177,🟡 移動停利,4,735.42,589.82
2382,2024-04-16,2024-04-22,246.98,219.91,-0.1157,🔴 停損,4,290.28,219.91
6669,2024-04-19,2024-04-22,2420.73,2144.3,-0.1202,🔴 停損,1,2863.02,2144.3
1504,2024-04-16,2024-04-23,52.37,51.49,-0.0235,🟡 移動停利,5,60.72,51.49
1605,2024-04-19,2024-04-25,37.37,34.37,-0.0865,🔴 停損,4,42.17,34.37
2618,2024-04-25,2024-04-30,31.13,31.93,0.0186,🟡 移動停利,3,34.17,31.93
2317,2024-04-11,2024-05-03,144.09,146.77,0.0116,⚪ 時間到期,15,168.93,135.95
2609,2024-04-30,2024-05-03,46.13,43.78,-0.0574,🟡 移動停利,2,50.93,43.78
2327,2024-04-22,2024-05-07,115.16,125.64,0.0836,🟡 移動停利,10,126.76,125.64
2634,2024-04-18,2024-05-08,52.22,51.04,-0.0293,🟡 移動停利,13,60.5,51.04
9945,2024-05-07,2024-05-08,40.28,37.73,-0.0699,🔴 停損,1,44.37,37.73
2885,2024-04-19,2024-05-13,26.57,28.13,0.0513,⚪ 時間到期,15,28.5,27.1
1519,2024-04-22,2024-05-13,752.48,615.78,-0.1873,🔴 停損,14,971.22,615.78
3017,2024-04-22,2024-05-14,588.45,631.95,0.0666,⚪ 時間到期,15,732.28,593.99
3533,2024-04-22,2024-05-14,1304.94,1465.99,0.1157,⚪ 時間到期,15,1619.15,1283.94
6669,2024-04-22,2024-05-14,2203.8,2433.09,0.0965,⚪ 時間到期,15,2671.7,2219.45
1216,2024-04-23,2024-05-15,72.37,73.5,0.0088,⚪ 時間到期,15,77.46,69.95
9945,2024-05-08,2024-05-20,39.4,42.98,0.0835,🟡 移動停利,8,43.76,42.98
2610,2024-05-14,2024-05-20,21.53,21.65,-0.0014,🟡 移動停利,4,24.15,21.65
2618,2024-05-03,2024-05-21,33.37,31.91,-0.0501,🟡 移動停利,12,37.43,31.91
6446,2024-05-20,2024-05-22,374.43,365.24,-0.0312,🟡 移動停利,2,424.52,365.24
6415,2024-05-03,2024-05-24,429.28,469.76,0.0868,⚪ 時間到期,15,514.65,419.85
2891,2024-05-08,2024-05-29,32.66,32.91,0.0006,🟡 移動停利,15,35.84,32.91
2615,2024-05-14,2024-05-30,66.61,79.44,0.1844,🟡 移動停利,12,75.82,79.44
6415,2024-05-24,2024-05-30,461.84,454.24,-0.0232,🟡 移動停利,4,547.42,454.24
2609,2024-05-15,2024-05-31,61.44,64.88,0.0487,🟡 移動停利,12,70.87,64.88
2637,2024-05-13,2024-06-03,62.92,65.24,0.0297,⚪ 時間到期,15,73.13,60.64
2317,2024-05-13,2024-06-03,161.04,166.06,0.0241,⚪ 時間到期,15,183.81,160.76
3017,2024-05-29,2024-06-03,773.81,717.81,-0.0787,🟡 移動停利,3,896.68,717.81
2615,2024-05-30,2024-06-03,80.16,76.49,-0.0523,🟡 移動停利,2,94.39,76.49
2609,2024-05-31,2024-06-03,69.89,62.24,-0.1154,🔴 停損,1,82.11,62.24
2603,2024-05-14,2024-06-04,157.76,161.42,0.0163,⚪ 時間到期,15,183.16,159.7
2105,2024-06-03,2024-06-05,52.66,49.6,-0.0644,🟡 移動停利,2,59.54,49.6
2377,2024-06-03,2024-06-06,187.51,172.15,-0.0882,🔴 停損,3,212.08,172.15
2105,2024-06-05,2024-06-06,51.1,46.71,-0.0922,🔴 停損,1,58.12,46.71
6446,2024-05-22,2024-06-07,377.58,405.59,0.0668,🟡 移動停利,12,427.13,405.59
9945,2024-05-20,2024-06-11,43.65,42.81,-0.0259,⚪ 時間到期,15,50.39,41.49
2615,2024-06-03,2024-06-11,79.5,86.03,0.0747,🟡 移動停利,5,95.58,86.03
2609,2024-06-03,2024-06-11,64.84,65.63,0.0052,🟡 移動停利,5,78.64,65.63
3443,2024-05-21,2024-06-12,1434.37,1554.76,0.0765,⚪ 時間到期,15,1691.81,1447.81
2605,2024-05-30,2024-06-12,30.41,28.58,-0.0666,🟡 移動停利,8,35.64,28.58
2603,2024-06-04,2024-06-12,163.88,149.18,-0.0959,🟡 移動停利,5,197.54,149.18
2615,2024-06-11,2024-06-12,94.38,82.13,-0.1357,🔴 停損,1,113.97,82.13
2609,2024-06-11,2024-06-12,73.54,64.01,-0.1356,🔴 停損,1,88.79,64.01
2357,2024-06-03,2024-06-25,479.89,464.72,-0.0382,⚪ 時間到期,15,557.04,431.68
2345,2024-06-06,2024-06-25,536.67,513.87,-0.049,🟡 移動停利,12,609.25,516.9
3443,2024-06-12,2024-06-25,1536.67,1490.88,-0.0364,🟡 移動停利,9,1803.67,1490.88
2454,2024-06-12,2024-06-25,1172.03,1263.05,0.0703,🟡 移動停利,9,1327.84,1285.52
4938,2024-06-12,2024-06-25,97.48,99.88,0.0176,🟡 移動停利,9,108.15,99.88
